"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_VAR","TRUE_VAR_MEAN","TRUE_VAR_VAR","TRUE_COV_MEAN","TRUE_COV_VAR","R1R2COV_MC","TRUE_AUC"
"1",0.699945330929169,0.700211836028132,0.000272460907022973,0.000268384065507662,0.000271349050166102,0.000270592905484525,1.51653170308574e-09,1.51374707792999e-09,2.48758337181584e-05,8.15912720539377e-10,0.000267046266506643,0,2.4174435742208e-05,0,2.27227143822911e-05,0.7
"2",0.699936895686655,0.700093388362871,0.000284778959556687,0.000288759527306328,0.000280335068145944,0.000280661758095484,1.67148711991645e-09,1.67885712568539e-09,2.45796588628436e-05,9.2937986273833e-10,0.000281184706680204,0,2.48485974356227e-05,0,2.1732458819881e-05,0.7
"3",0.699940433357611,0.699890807234766,0.000315119382206481,0.000315982452145601,0.000314664718666578,0.000314814496950572,2.37441956207463e-09,2.38688305017977e-09,2.53767471330342e-05,1.36275716011501e-09,0.000314739078872694,0,2.54746437786668e-05,0,2.90131280955071e-05,0.7
"4",0.699951377356964,0.700246424293922,0.000375325751546966,0.000375823046135928,0.000373300030732257,0.000373247198935248,3.7160804840516e-09,3.69203117975347e-09,2.71978688152736e-05,2.2199400941557e-09,0.000373176622875115,0,2.62899543040374e-05,0,3.67733127717804e-05,0.7
"5",0.699707787893502,0.700190329772599,0.000427811505948685,0.000436790973681904,0.000425322963187757,0.000424787721756052,5.10072742928493e-09,5.01979541595732e-09,2.66124089546501e-05,3.05060140413561e-09,0.000424374657533588,0,2.68702314147884e-05,0,2.4446756438975e-05,0.7
"6",0.700295246823663,0.700026803431254,0.000267932355447663,0.000262908075355259,0.000270858745018947,0.000271118360026071,1.50399704025006e-09,1.50689224354313e-09,6.22293244719789e-05,8.3355659476426e-10,0.000270993941635544,0,6.21733239828948e-05,0,6.3028379990923e-05,0.7
"7",0.699659592134013,0.699887469450514,0.000275759873980009,0.000281692443341386,0.000281676695823477,0.000280980625022279,1.68312822140522e-09,1.66324646551047e-09,6.31638103253634e-05,9.38523765841062e-10,0.000281184706680204,0,6.31854883353378e-05,0,6.37816336752931e-05,0.7
"8",0.699852730840819,0.699992581532734,0.000312490780521009,0.000311904241945927,0.000315125813376301,0.000315875718707125,2.40880233129938e-09,2.39553016300219e-09,6.63544500002646e-05,1.47733157637409e-09,0.000314739078872694,0,6.58217211139678e-05,0,6.59492106942851e-05,0.7
"9",0.699907763211135,0.700175985676135,0.000381795568356597,0.000372147180211367,0.00037354998842052,0.000372598077135548,3.74519572089062e-09,3.61666228794598e-09,6.95224353143514e-05,2.38153445513396e-09,0.000373176622875115,0,6.9657667843559e-05,0,6.79830310625341e-05,0.7
"10",0.700068678886461,0.700098928947155,0.000431910971419578,0.000430313646247677,0.000423412136163309,0.000424149799135536,5.18822972977266e-09,5.21781343090072e-09,7.21349564925765e-05,3.30710724677928e-09,0.000424374657533588,0,7.25445463121144e-05,0,7.79497660172106e-05,0.7
"11",0.70018684348952,0.700283927733269,0.000279500190723308,0.000278790905112885,0.000271417936210501,0.000270349656786545,1.46915541869289e-09,1.50814728491969e-09,0.000127032151604652,9.42437380133631e-10,0.000270993941635544,0,0.000127287690886102,0,0.000136262671093138,0.7
"12",0.700077488468075,0.699948748482641,0.000276567221919871,0.000280508830970792,0.000281034246678032,0.000281540721006205,1.62900981588374e-09,1.6887986154536e-09,0.000130427559763156,1.06077311506554e-09,0.000281184706680204,0,0.0001303182317961,0,0.000127748649964295,0.7
"13",0.699990340292951,0.699772394594157,0.000318998283513741,0.000323151682623998,0.000314798865796811,0.000314522259562728,2.4027857360645e-09,2.33126757838345e-09,0.000139096005211588,1.65174743115127e-09,0.000314739078872694,0,0.000139231774943627,0,0.000144251913206109,0.7
"14",0.699917785465728,0.699674377276038,0.000365737110002978,0.000364509214254153,0.000373688864913882,0.000374035689289294,3.69428815474705e-09,3.58345811792004e-09,0.000153386836245378,2.76404981032838e-09,0.000373176622875115,0,0.000153188537078297,0,0.000146619115319367,0.7
"15",0.699765689083111,0.699969743869871,0.00041738546453501,0.000413615762891514,0.000424978055755988,0.000424517282878311,5.23154126699283e-09,5.12199633855613e-09,0.000165372402217461,3.680891925263e-09,0.000424374657533588,0,0.000164145726990583,0,0.000162478126418156,0.7
"16",0.69990989924739,0.700062182163956,0.000272315223552552,0.000272067211225394,0.00027165219662078,0.000271719978335164,1.51323662645048e-09,1.47784007886907e-09,0.000197000354895155,1.1493279286041e-09,0.000270993941635544,0,0.000196328084661579,0,0.000198294340584678,0.7
"17",0.70012496520191,0.700270414744679,0.000282747639511043,0.000278644417039514,0.00028118516324842,0.000280847593259855,1.6835642558395e-09,1.6513502123173e-09,0.000202102783694599,1.30332603867552e-09,0.000281184706680204,0,0.000202404869781958,0,0.000203891747973412,0.7
"18",0.69991106134175,0.699958577324593,0.000317557842935586,0.000313033843210118,0.000315305283034311,0.000314454080994421,2.34336853762223e-09,2.34729629113065e-09,0.000221434013472632,1.89711432261318e-09,0.000314739078872694,0,0.000221475547812933,0,0.000221563455254389,0.7
"19",0.699810920935502,0.699657768066683,0.000374713156799911,0.000379649111221831,0.000373525206573289,0.000373429312100515,3.6243250336853e-09,3.63107572014007e-09,0.000253714644147562,3.04417568502699e-09,0.000373176622875115,0,0.000252889649966392,0,0.000258151709369382,0.7
"20",0.700067295055434,0.700219599821963,0.000434713665586956,0.000429684250051715,0.000422890504765721,0.000423391648323925,5.12676800284412e-09,5.26790676354035e-09,0.00027750837785076,4.1948408026522e-09,0.000424374657533588,0,0.000278621008330482,0,0.000288680910562039,0.7
"21",0.69987449259529,0.699857771303715,0.000265969218174721,0.000266086304934537,0.000270225877890135,0.000270510301451667,1.48071178640713e-09,1.48367168445595e-09,0.000239632173539018,1.32613621839497e-09,0.000270993941635544,0,0.000240258234291024,0,0.000234575296651731,0.7
"22",0.700062626851177,0.700188633568018,0.000284283589377166,0.000285209744189244,0.00028051364894266,0.000280601626362602,1.64814225571417e-09,1.66676843562466e-09,0.000248091585103475,1.48627303813611e-09,0.000281184706680204,0,0.000248671594699768,0,0.000251591468913159,0.7
"23",0.699828614955086,0.699759716759731,0.000317789186837449,0.00031369075821798,0.000314587892651041,0.000314586764045458,2.3637051101943e-09,2.38301719644851e-09,0.000275645168913422,2.17119959953725e-09,0.000314739078872694,0,0.000275872464675586,0,0.000278056298058877,0.7
"24",0.69996095290119,0.69990208748078,0.000378782161208307,0.000368387735692841,0.000372908163309795,0.00037334969930519,3.61157238890181e-09,3.66056519861026e-09,0.000321984074703248,3.33805626522629e-09,0.000373176622875115,0,0.000322124354427133,0,0.00032315568811797,0.7
"25",0.700426694990694,0.700343944727685,0.000419544413365774,0.00042516193557936,0.00042428617100222,0.000423973690997059,5.12029006987178e-09,5.1469108481694e-09,0.000361328140582141,4.46133570732353e-09,0.000424374657533588,0,0.000361341849673291,0,0.000359512143410261,0.7
"26",0.799847694828842,0.800047271991584,0.000191949295141661,0.000193989002119758,0.000192695531446253,0.000192342766778567,9.11039623345858e-10,9.03354843598693e-10,1.58786230738117e-05,4.07389694235963e-10,0.000192822634508705,0,1.61093016514124e-05,0,1.28634520517607e-05,0.8
"27",0.800123631140244,0.80010587925872,0.000203791275846687,0.000205294519201133,0.000207329768845143,0.000206957177645177,1.17644491197066e-09,1.15134459283129e-09,1.64423333706956e-05,5.20474221939643e-10,0.000207617836500584,0,1.63754705880814e-05,0,1.87229116727765e-05,0.8
"28",0.800188406571174,0.800160712146961,0.000266366821507439,0.0002599178221324,0.000259223108809972,0.000259251602620217,2.41192078547832e-09,2.47126626685548e-09,1.73411723131661e-05,8.98513189214027e-10,0.000259129259404745,0,1.70713490167396e-05,0,2.02608569773191e-05,0.8
"29",0.799854062070082,0.800057941652505,0.00035062313267543,0.000344103064665836,0.00034848380354054,0.000348787184860447,4.57638316288449e-09,4.5211375521719e-09,1.80535280039555e-05,1.73969679626689e-09,0.000348649947083168,0,1.80829389297976e-05,0,1.48941211786329e-05,0.8
"30",0.799928745650239,0.799656697013838,0.000417180538018632,0.000420449119361365,0.000425156032831658,0.000425454855173242,6.58358524945048e-09,6.50121563068949e-09,1.87278965901634e-05,2.63904804666743e-09,0.000424458409606587,0,1.88417089885817e-05,0,1.24037347642847e-05,0.8
"31",0.799915372663268,0.799903192927086,0.000195839953490136,0.000193001926542245,0.000192639881702763,0.000193017789435548,9.19649978207121e-10,9.14613978833939e-10,4.1370391243193e-05,4.44382060822853e-10,0.000192822634508705,0,4.14342432394355e-05,0,4.30612542896385e-05,0.8
"32",0.799845476652909,0.800164444039815,0.0002067860964188,0.000205320701451806,0.000207904516082536,0.000207690706299536,1.18354047697511e-09,1.21307934191027e-09,4.22212361460416e-05,5.42092678191171e-10,0.000207617836500584,0,4.25994073209868e-05,0,4.44594498729077e-05,0.8
"33",0.799769454560168,0.800039111839443,0.000262042280350104,0.000261964134812857,0.000258982757947016,0.000259526083367981,2.46326221067514e-09,2.42460337769261e-09,4.58313614211539e-05,1.04107088867694e-09,0.000259129259404745,0,4.61231236991155e-05,0,4.5716458443461e-05,0.8
"34",0.799656375333819,0.80008407825524,0.000351898003035367,0.000347511280898522,0.000349295353005131,0.000349509210570765,4.51520048240705e-09,4.61111130598549e-09,5.21497346344183e-05,2.09536894999934e-09,0.000348649947083168,0,5.16390307118142e-05,0,5.00433641522494e-05,0.8
