"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_VAR","TRUE_VAR_MEAN","TRUE_VAR_VAR","TRUE_COV_MEAN","TRUE_COV_VAR","R1R2COV_MC","TRUE_AUC"
"1",0.700252275278824,0.700307993108405,0.000381708966140326,0.000409973075488289,0.000399705340215662,0.000400702253818024,3.87546009862007e-09,4.09802792644719e-09,3.80709390300871e-05,2.14071342637268e-09,0.000400934835399465,9.51910321435428e-11,3.7541328735466e-05,9.38563900758597e-13,3.39968184586969e-05,0.7
"2",0.699919338135744,0.699728763904444,0.000640150330859828,0.000613639033476111,0.000603239035260701,0.000602671399894482,9.34486977826284e-09,9.90832636434346e-09,5.66470609109825e-05,4.74219349409563e-09,0.000603960243126551,6.05873704278707e-10,5.70552101502622e-05,6.01349685358065e-12,8.55388799256444e-05,0.7
"3",0.69886303039067,0.69968447945518,0.000994763463062659,0.000912546815517027,0.000965682443635743,0.000963626029737073,2.43026615324142e-08,2.30048813020125e-08,8.91361728369431e-05,1.2775922208874e-08,0.000963458947460605,2.26049653103427e-09,8.99118812703491e-05,2.22583920046781e-11,0.000104524615213546,0.7
"4",0.699450751533259,0.70041267909324,0.00140163277114614,0.00132618173199513,0.00134740885464313,0.00134562930238198,4.41387183619239e-08,4.09726862100022e-08,0.000123662017708217,2.62478721568618e-08,0.00134890911158764,5.14131291546795e-09,0.000122445120650397,4.98179319408348e-11,0.000117238711294364,0.7
"5",0.700011522125728,0.699083521741839,0.00157120372693788,0.0016328332382754,0.00160038817380412,0.0016107601089587,5.25140135515894e-08,5.83369964016469e-08,0.000133763774584377,3.81598093634433e-08,0.00160810259376408,7.22348614467139e-09,0.000142722106612161,6.89247583592113e-11,0.000143603283369365,0.7
"6",0.700455496038801,0.700646641306589,0.00039330717820763,0.000406053112955069,0.000402160699962133,0.000401961692341593,4.01300456103704e-09,4.31713945392982e-09,9.53635321011801e-05,2.5429816599718e-09,0.000400301157169459,9.90611555879745e-11,9.44631909684532e-05,6.10262282233666e-12,6.98246911814749e-05,0.7
"7",0.699005440881958,0.698802906955579,0.000609260664055368,0.000609220460504146,0.000605344752181734,0.000605572597073174,9.83599504299439e-09,1.03410540155635e-08,0.000141579449369534,5.13782420137263e-09,0.000604028804296959,5.89712514252343e-10,0.000143735045235659,3.66319397014318e-11,0.000181083873965864,0.7
"8",0.700438398488609,0.699338125322461,0.000979937637222219,0.000909908611553105,0.000965246325861025,0.000964644318793502,2.41582296055034e-08,2.19932544205978e-08,0.000233492300200195,1.31076508444017e-08,0.000964197008772539,2.32510830510688e-09,0.000227164059646231,1.43254558882596e-10,0.000240258663600528,0.7
"9",0.701435979256739,0.700744459143136,0.00142181791644471,0.00142767933998575,0.00134964173076247,0.00136063963364221,4.55153381619952e-08,4.18045688254683e-08,0.000315332074976701,2.79815016769086e-08,0.00135377447566164,4.95490475878048e-09,0.000311434669704165,3.00363584492627e-10,0.00036375324097585,0.7
"10",0.701671719099236,0.701633797109811,0.0015852716111794,0.00165588372234336,0.00160301077227412,0.00159966779738464,5.82077788902956e-08,5.74305452032532e-08,0.000367915128048828,3.92317152967026e-08,0.00160625063257143,8.2333061588472e-09,0.000362052818545175,4.91651770128307e-10,0.000368644176574808,0.7
"11",0.699894507208157,0.700159847210598,0.00039990972810007,0.000413560500903359,0.000397705826348181,0.000401634803993174,3.95559742238888e-09,3.72057342953434e-09,0.000190965943837691,2.510014521066e-09,0.000400859993291369,9.30753700956225e-11,0.000192167171412818,2.30180591111389e-11,0.000190418551760504,0.7
"12",0.700247100045505,0.699597007422093,0.000573459555691366,0.000609779063661264,0.00060550724997526,0.000603943772295057,9.40572914105013e-09,9.66031727494896e-09,0.000293370006885686,6.48425762692361e-09,0.000604374616043723,5.97858476966673e-10,0.00029165582885519,1.48543195525499e-10,0.000256421246219521,0.7
"13",0.701079614455214,0.699665836207632,0.000920387597680752,0.000984928974168341,0.000959271260003646,0.000967106025263953,2.26384157986343e-08,2.29331512799519e-08,0.000456316801096896,1.56347309046757e-08,0.000962436871834696,2.28093870703228e-09,0.000461461990357981,5.64172267949579e-10,0.000423044443286284,0.7
"14",0.700147124723611,0.700120493879171,0.00125068295331884,0.00134620223937741,0.00134998696867251,0.00134559566934283,3.94319920554684e-08,4.04801004508935e-08,0.000636277911240032,2.844802010893e-08,0.00134930098420454,5.16453680714766e-09,0.000635851230004035,1.26004410033006e-09,0.000557877374835243,0.7
"15",0.70142182050471,0.69967852219125,0.00156162438986196,0.00146863428100643,0.00159773686804435,0.00161689469011681,5.31702664536711e-08,5.08647662485932e-08,0.000746736045281353,4.14304125898304e-08,0.00160988859923246,7.7021241419847e-09,0.000747191548757275,1.85778195859253e-09,0.000682891079573261,0.7
"16",0.699824909343309,0.699250416598279,0.000399363377346249,0.000422006832925322,0.000403118127738461,0.000404348935480105,3.98475042548394e-09,3.92859143992901e-09,0.000296374325573199,3.01320844614724e-09,0.000401391374528958,1.08159394647753e-10,0.000294078870194334,6.04717292795868e-11,0.00029470111743589,0.7
"17",0.699414082226703,0.698942017038446,0.000620162119173532,0.000607225168495903,0.000604875096163844,0.000609402351351246,9.70090925648382e-09,9.03845992921371e-09,0.000446466931535643,6.94345651159314e-09,0.000604460967320742,5.79810961593327e-10,0.000444635546198791,3.24860486183762e-10,0.000453681878032884,0.7
"18",0.701136514402806,0.699542736490008,0.000969808450277988,0.000949824069645006,0.000955879644949741,0.000957251346693943,2.22139124059194e-08,2.19201433810991e-08,0.000703371221724075,1.75958384291033e-08,0.000961599516405575,2.17270691514191e-09,0.000705192245679465,1.21383790658618e-09,0.00068764378183669,0.7
"19",0.699258870743629,0.700674700745899,0.00132342391364338,0.00127450715983263,0.00135850278684861,0.0013438199478962,4.18574141218607e-08,4.23199344473817e-08,0.000979285912385878,3.433762644379e-08,0.00135151703529717,5.34941037199902e-09,0.000981809873220436,2.96535247016889e-09,0.000933081866635123,0.7
"20",0.699856137303063,0.699074847449433,0.001622632393262,0.00152107126380567,0.00160455324781245,0.00160816258802131,5.81631789073605e-08,5.49290800158711e-08,0.00115736497888551,4.75215466270025e-08,0.0016025662118883,7.59633146911871e-09,0.00115349039514894,4.18069831016214e-09,0.00111073513500761,0.7
"21",0.698825966602778,0.699178338068389,0.000407135671891374,0.000399036725737333,0.000404422648858846,0.000403005435111483,4.14662414790446e-09,4.08177051808108e-09,0.000359954045999199,3.72785405854248e-09,0.000400577966386433,9.59034030478911e-11,0.000356857803360608,7.74929337506978e-11,0.000358935446382442,0.7
"22",0.699833586592904,0.700317317952242,0.000616270267496839,0.000612744618069853,0.000606732268423681,0.000603105056192021,9.50201019795106e-09,9.65793211779661e-09,0.000540333695941657,8.67743371228411e-09,0.000605091860562499,6.02901969535134e-10,0.000540069053932163,4.87579367665516e-10,0.000546617389618517,0.7
"23",0.700878953273983,0.700403043408624,0.000951544822071342,0.000961256594630764,0.000960868568563067,0.000961037647099209,2.17293874720891e-08,2.19489582419669e-08,0.000856622821735949,1.99568756309972e-08,0.000963774413678225,2.21407388748597e-09,0.000859251196751393,1.78834991343214e-09,0.00085244641755194,0.7
"24",0.699185005516234,0.699825570528477,0.00145778521924437,0.00141389385587192,0.0013517296043136,0.00135523527594067,4.34405905691038e-08,4.40385253467553e-08,0.0012024470331498,4.04236234428383e-08,0.001350152502723,5.24954702495708e-09,0.00119883477787037,4.22483678233198e-09,0.0012917544581454,0.7
"25",0.700663269385667,0.70055678891434,0.00155417716224567,0.00148008553239427,0.00159561832471383,0.00159910729574873,5.17139823973722e-08,4.91364165514942e-08,0.0014106964223396,4.59617751460237e-08,0.00160816539881254,7.26515589911554e-09,0.00142191024596173,5.8248587053086e-09,0.00133601445698233,0.7
"26",0.799139346599977,0.799483208477531,0.000257232380166829,0.000253939847215518,0.000280133112892464,0.000277180117155635,2.49903329265914e-09,2.45499522052715e-09,2.53870096303248e-05,1.17582829200875e-09,0.00027700510517946,4.16936431722497e-11,2.45093597874491e-05,4.06731474918177e-13,1.19757109697595e-05,0.8
"27",0.800923792054397,0.800470638291465,0.000429151502942737,0.000429220187969101,0.000418305091350071,0.000416086440318831,7.38160278735888e-09,6.46926519452508e-09,3.88615380785116e-05,2.69386250998517e-09,0.000417270315216951,2.31414301134182e-10,3.73053922659903e-05,2.29570700140213e-12,4.53500125467933e-05,0.8
"28",0.799509761092441,0.799253859065683,0.000685517254018473,0.000680699279346999,0.000675737225570368,0.000683230378046213,2.06702365976625e-08,2.14109637223856e-08,5.45222103618974e-05,6.797098397797e-09,0.000678797717248071,9.67951964347396e-10,5.89137641835329e-05,9.54092406698672e-12,2.8289896085976e-05,0.8
"29",0.800612917972984,0.800722506353339,0.00096888165373119,0.00102308496561274,0.000971696513303692,0.000975692052529605,4.50367656458256e-08,5.14645175735443e-08,8.08379458013883e-05,1.33314798188085e-08,0.000981435189926949,2.13885673267598e-09,8.10297781706536e-05,2.1019640660516e-11,7.56251815927906e-05,0.8
"30",0.800706165601495,0.798428653892313,0.00109798048246547,0.00119966891747434,0.00117615702974566,0.0011890192244091,6.13393126417466e-08,6.46204051184622e-08,8.28029081714463e-05,1.89286896027634e-08,0.0011806973398436,3.10999241221099e-09,9.38574793965298e-05,3.02872835696072e-11,9.82100471631328e-05,0.8
"31",0.798956402138696,0.799923704940064,0.000289260722819043,0.000266616252053925,0.000280722542402324,0.000277745451728006,2.73596921674391e-09,2.68938565894079e-09,6.34829240717936e-05,1.23615416898671e-09,0.000277074820572771,4.52033093389342e-11,6.24592396807176e-05,2.74248598825623e-12,5.64208970670962e-05,0.8
"32",0.800020147840746,0.799061229869977,0.000398644011115048,0.000402420747882233,0.000418139724457778,0.000419972260739995,7.03765432211075e-09,7.17204997113145e-09,9.56686115734139e-05,2.70028548523483e-09,0.000416980260237784,2.34243763371816e-10,9.48629453816138e-05,1.45466044138638e-11,7.4479517627955e-05,0.8
"33",0.799980511519391,0.798716025939476,0.000694536175074932,0.000625064885210035,0.000677103258941047,0.000688077710014546,2.30240767460636e-08,2.06659830003914e-08,0.000155617733940876,8.1631924524882e-09,0.000677568780647949,9.69083724300311e-10,0.000150454587082876,5.98734659900177e-11,0.000148150344313061,0.8
"34",0.801060500331073,0.800234091005149,0.000977193852390256,0.000855056804207413,0.000966614673079299,0.000972987159181969,4.5259307412897e-08,3.77436447515256e-08,0.000207184632491349,1.72579131427209e-08,0.000973979672387314,2.08687425901036e-09,0.000207229392482052,1.28479861830925e-10,0.000209373585557831,0.8
"35",0.799301045158442,0.799369834625087,0.00116376362027977,0.00117305632935875,0.00118471271613179,0.0011843540750453,6.33011335034003e-08,6.32047738093369e-08,0.000240226405147521,2.4852808246405e-08,0.00118011784198603,3.20246029789801e-09,0.000243409510445265,1.95621254009422e-10,0.000187216781635695,0.8
"36",0.799647109517857,0.799783525226107,0.00029011581631859,0.000262499912217424,0.000278664936250733,0.000279154080868271,2.47124207928617e-09,2.56966218764757e-09,0.000130779112645804,1.61220193688372e-09,0.000276921801364634,4.17378528112536e-11,0.000128904919601885,1.02499174858585e-11,0.000126351082279402,0.8
"37",0.800351309532599,0.800545110069589,0.000423389938219576,0.000410256158876485,0.000416357928040627,0.000413729533603588,7.0464460906034e-09,6.40921485948296e-09,0.000194743436765165,3.59539394764207e-09,0.000417171887228355,2.46382132033593e-10,0.000195570369668579,6.1141526432467e-11,0.000194100309787302,0.8
"38",0.799828177027081,0.799496028914358,0.00071473380890016,0.000663551237263267,0.000674399475980729,0.000678886530682689,2.22866869344455e-08,2.28545518348423e-08,0.000308249630774497,1.04392291926403e-08,0.000676567472256787,9.96950847855059e-10,0.00031230000770275,2.4720133743183e-10,0.0002938513793492,0.8
"39",0.800455563799862,0.800599044205122,0.00102457582831823,0.00100100425958477,0.000969855291199782,0.000975066956167173,4.81549790766249e-08,4.69344784483211e-08,0.000435421632697073,2.35149427851839e-08,0.000976585904064589,2.11297479559929e-09,0.000438068200450207,5.22152908214802e-10,0.000491733149661445,0.8
"40",0.798655620783714,0.798398910272451,0.00113386341275558,0.00111691443865243,0.00118659670306528,0.00118824342813003,6.26107635364472e-08,6.36778632412966e-08,0.000520206376837951,3.16412054736383e-08,0.00117862566365131,3.03632401226343e-09,0.000516986970517127,7.46082436227117e-10,0.000448001268703707,0.8
"41",0.799809064514623,0.800165784886018,0.000281610309062029,0.000268409810332717,0.000276594371679684,0.000276418097510798,2.6712117558035e-09,2.76922720163371e-09,0.000199381377976691,1.97979862527418e-09,0.000276823381096395,4.29786365073402e-11,0.000199929881429217,2.39305219676449e-11,0.000189652291092666,0.8
"42",0.799477952661157,0.800383354007927,0.000386836343225175,0.000364666391008862,0.00041907756928632,0.000417486355173586,6.3839429006932e-09,6.5622604431241e-09,0.000304287160573652,4.65635563479302e-09,0.000417000452549521,2.36865084850885e-10,0.000302445860803977,1.32752304138069e-10,0.00026447775769599,0.8
"43",0.800482535288152,0.800912617277917,0.000663587557167645,0.000746160646296106,0.000669260106912876,0.0006694520891161,1.9590004805744e-08,2.32273978966214e-08,0.000478403089501652,1.41867551780821e-08,0.000676134157222944,9.25878167751274e-10,0.000486818010000223,5.18796681132111e-10,0.000501334469381237,0.8
"44",0.800805755390432,0.80030072448221,0.00103855611185732,0.000982675312229785,0.000974439931146385,0.000979406680004125,4.75099375516862e-08,4.67758773747153e-08,0.000694265682435556,3.26844169692189e-08,0.000980086305718134,2.11219352528604e-09,0.000695461349887222,1.17950339834432e-09,0.000749340611063071,0.8
"45",0.800256953767269,0.799378965492738,0.00118699276345481,0.00116823113164424,0.00117398506546315,0.00117844179803702,6.48039523505711e-08,6.52156469803816e-08,0.000821977650941907,4.63130454214374e-08,0.00117952120715714,2.97197105811011e-09,0.000826517213526877,1.65162340229108e-09,0.000817227143497242,0.8
"46",0.800372901490684,0.800306992694451,0.00027471740927519,0.000267032970397927,0.000278061509674422,0.000278487230075141,2.81581089677987e-09,2.72603423079647e-09,0.000246852088207801,2.43939113469789e-09,0.000277009517076123,4.46722560980329e-11,0.000245385781662488,3.60269079129208e-11,0.000238706797209548,0.8
"47",0.800434511250185,0.800278157902198,0.000430256196426751,0.000462070111587862,0.000413936101322887,0.000415077429642784,7.37693940155553e-09,7.40244741986798e-09,0.000367428323168721,6.43383552664894e-09,0.000417245739355471,2.32189571229167e-10,0.000370334570048869,1.87849899493686e-10,0.000398829273915298,0.8
"48",0.800688946177959,0.801087161858975,0.000707696370239047,0.000711613459019682,0.000671441122005573,0.000667794326084185,2.1069858258882e-08,2.16324601127759e-08,0.000592058425399293,1.81497370230278e-08,0.000678384325271017,9.94939047196309e-10,0.00060048025534359,8.0466879342356e-10,0.000633030465739558,0.8
"49",0.799211545370899,0.79868535775928,0.000950731369695681,0.000966605188760089,0.000979722463138587,0.000983033088267217,4.42764568036463e-08,4.68385684471772e-08,0.000864218265214944,3.9878170307061e-08,0.000975414484659782,2.08926647102043e-09,0.000858093347600596,1.68673745861703e-09,0.000844659869490288,0.8
"50",0.801803565609614,0.801534592387487,0.00108089413833882,0.00110156919449224,0.00117006474792227,0.00117604307675236,5.96656008752383e-08,6.15784538288367e-08,0.00102632007147164,5.1935030697677e-08,0.00118340957616496,3.20672497862806e-09,0.00103548850141764,2.58297905845632e-09,0.000943805139183655,0.8
"51",0.900167793327601,0.900591760967584,0.000134105674728516,0.000122087520363159,0.000125799006030999,0.000124858018612731,9.98859240008388e-10,8.55937619541977e-10,1.01344196638992e-05,3.19154069005133e-10,0.000125781030995496,6.67755318921251e-12,9.78089260999615e-06,6.28513608778344e-14,3.7019989465686e-06,0.9
"52",0.899870322974695,0.90025718111472,0.000191093280124546,0.000188959878266196,0.000188327112556827,0.000185896870669041,2.91560063391994e-09,3.00287748106521e-09,1.46280263350511e-05,6.83243518917297e-10,0.000187778676391254,3.99587090185333e-11,1.48606194182976e-05,3.89955346938847e-13,1.44248728672683e-05,0.9
"53",0.899110699140162,0.900087840201688,0.00029915712455557,0.000308033864247109,0.000320089121568794,0.00031412947005547,9.98879604239888e-09,1.05883607309598e-08,2.22470305696793e-05,1.8084680314297e-09,0.000315912962664728,1.43289572058372e-10,2.36084116449644e-05,1.39121400921705e-12,2.22328677631933e-05,0.9
