"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_VAR","TRUE_VAR_MEAN","TRUE_VAR_VAR","TRUE_COV_MEAN","TRUE_COV_VAR","R1R2COV_MC","TRUE_AUC"
"1",0.70032201592601,0.699628608182737,0.000399431774438953,0.000407862552989366,0.00040057753525759,0.000400989497139909,3.96668488056665e-09,3.98227112383946e-09,3.76135124249354e-05,2.09105357905067e-09,0,0,0,0,3.08955270043396e-05,0.7
"2",0.699736710581983,0.700079303485574,0.000601995441147543,0.000594952725123372,0.000604159960423066,0.000603571374563694,9.20177467653545e-09,9.34798749422203e-09,5.76269953158023e-05,4.98534519597004e-09,0,0,0,0,5.0422525429634e-05,0.7
"3",0.699821709569788,0.699560262784159,0.000965544852241314,0.000932361057935705,0.000962507134507455,0.000963477420052383,2.38328850015595e-08,2.30949765487985e-08,8.93173216266335e-05,1.31685804347745e-08,0,0,0,0,7.32195596765875e-05,0.7
"4",0.700029321666549,0.700099465306185,0.00134953015004021,0.00135777001711799,0.00134993874590499,0.00135111491625246,4.2441610340814e-08,4.38271963073286e-08,0.000121048620127474,2.6335502075616e-08,0,0,0,0,0.000125392300426038,0.7
"5",0.700201956858152,0.699850709529076,0.00161244285762644,0.00161211242066028,0.00160608842654335,0.00160626896776271,5.66796839755465e-08,5.64589752166283e-08,0.000142591665553429,3.72828644363305e-08,0,0,0,0,0.000125264333268128,0.7
"6",0.699828926597856,0.700040147077581,0.000408424657860854,0.000401322116980462,0.000401037653104438,0.000400609271745448,4.00941253137708e-09,3.99111038707959e-09,9.42473509177556e-05,2.22297600362202e-09,0,0,0,0,0.000103646101630106,0.7
"7",0.700268804520232,0.699916480861383,0.00059838958857977,0.000602348149988875,0.000602597632948891,0.000604770759712368,9.40240743960857e-09,9.40530622936738e-09,0.000143613617250406,5.1482197811791e-09,0,0,0,0,0.000148900609027059,0.7
"8",0.70036454550121,0.700344752769077,0.000954324785729915,0.000951711364920206,0.000962194356773878,0.000962333693183896,2.35213849144684e-08,2.35315209899593e-08,0.000224155712675433,1.34904179093505e-08,0,0,0,0,0.000212563895823232,0.7
"9",0.699599440275941,0.699276753161119,0.00135803811991189,0.00138764003387731,0.00135361077903654,0.00135426114686942,4.23594441134993e-08,4.2964647638312e-08,0.000309978450763748,2.82272455051143e-08,0,0,0,0,0.000314557854382094,0.7
"10",0.700177190580664,0.699353663102325,0.0016378639791535,0.00161744596179839,0.00160634796148812,0.00160980577060659,5.73680185869421e-08,5.66518677097301e-08,0.000361549037407612,4.05740800858549e-08,0,0,0,0,0.000388129274913431,0.7
"11",0.700006808844963,0.699725164759829,0.000402148299267558,0.00040177043215442,0.000400853860337341,0.000401134643243154,4.12167186048852e-09,4.01415464986426e-09,0.000191839539503306,2.59663741957307e-09,0,0,0,0,0.000201095639593812,0.7
"12",0.699438790850829,0.699678549144476,0.000620063745112148,0.000607525435385363,0.000603876144107997,0.000603895250193249,9.71448098417356e-09,9.55356645232257e-09,0.000290835429485635,6.05941560607991e-09,0,0,0,0,0.000294536578117795,0.7
"13",0.699943759558045,0.700031199254316,0.000953536450887019,0.000933983131915944,0.000962079417287596,0.000961399028601786,2.41651874445515e-08,2.39977003900333e-08,0.000460107196131699,1.55750437694968e-08,0,0,0,0,0.000449548792760081,0.7
"14",0.700381433707081,0.700733188328905,0.0013479879852491,0.00133922246391872,0.00134916162896948,0.0013477201434552,4.21650636747719e-08,4.24128745964759e-08,0.000637299518970906,2.9936309433594e-08,0,0,0,0,0.000631067648786925,0.7
"15",0.700542346595828,0.700050054774457,0.00160595719385822,0.00158640606205533,0.00160536516043253,0.00160518920606318,5.68361706865137e-08,5.55167143406512e-08,0.000745203412304125,4.26375822030154e-08,0,0,0,0,0.000752596296168299,0.7
"16",0.699675603537882,0.699750081762061,0.000393562994737613,0.000392170263425541,0.000401501621246743,0.000401233725314571,3.91230666664519e-09,3.98085189159714e-09,0.00029390662959254,3.08632397641306e-09,0,0,0,0,0.000283665616766067,0.7
"17",0.70002053952242,0.69991387103286,0.000599843805743536,0.000600993852337007,0.000604061450371214,0.000604415475739667,9.5083589325498e-09,9.46615855202188e-09,0.0004450344163674,7.46179848309246e-09,0,0,0,0,0.00044291781845189,0.7
"18",0.700251917816607,0.700222342034482,0.000951678211279305,0.000951849568338741,0.000961040889590805,0.000961384426535719,2.35106791450451e-08,2.36326570482924e-08,0.000704416835050465,1.87959609112496e-08,0,0,0,0,0.00070004141196376,0.7
"19",0.700008990196102,0.700027807167437,0.00138590603543164,0.00137888270828864,0.00135109342519857,0.00135145326420624,4.29807346414034e-08,4.383319906809e-08,0.0009812207862149,3.53944001767692e-08,0,0,0,0,0.00100501210944963,0.7
"20",0.700236647944757,0.700826333105444,0.00158738289519983,0.00160435736744741,0.00160985298722792,0.00160552968945325,5.53599108899272e-08,5.60034194281967e-08,0.00115718488927741,4.59776467837315e-08,0,0,0,0,0.00114382398024955,0.7
"21",0.700102639063694,0.700128580962047,0.000403587003797221,0.000400569340116224,0.00040002972477104,0.000400108799979898,3.8944312988795e-09,3.92439090415176e-09,0.000356425037743562,3.51608786581717e-09,0,0,0,0,0.000357416973569312,0.7
"22",0.700428756239421,0.700656801903541,0.000607225937453102,0.000600495693941652,0.000603101261836505,0.00060271941574325,9.51637611126399e-09,9.43579837015336e-09,0.000538191428096917,8.52635455580508e-09,0,0,0,0,0.00053839101838308,0.7
"23",0.700149601281608,0.700062521095863,0.000973912044161237,0.000967005471135205,0.000963090936698559,0.000962937257323822,2.40356335271835e-08,2.36572301337385e-08,0.000858793519576217,2.15371101829851e-08,0,0,0,0,0.000864743697463639,0.7
"24",0.700000470887739,0.699886921339408,0.00133636511691969,0.00135141133637033,0.00135324881117265,0.00135319091734706,4.30670091452236e-08,4.30216901639385e-08,0.00120156120237087,3.91928098631464e-08,0,0,0,0,0.00119070182731687,0.7
"25",0.699390301910149,0.699773729605794,0.00160258996523248,0.00159835712897564,0.00160945446804363,0.00160823267557761,5.55596374210403e-08,5.58101259726949e-08,0.00142263255871757,5.1076686666111e-08,0,0,0,0,0.00141845446286654,0.7
"26",0.799999896243368,0.800084866614095,0.000277648474427215,0.00027959097498405,0.000276875588752905,0.000277084134191341,2.68483328629463e-09,2.68450270033546e-09,2.43156041241173e-05,1.10317162789438e-09,0,0,0,0,2.37099737797535e-05,0.8
