"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_VAR","TRUE_VAR_MEAN","TRUE_VAR_VAR","TRUE_COV_MEAN","TRUE_COV_VAR","R1R2COV_MC","TRUE_AUC"
"1",0.699755908246509,0.699931016190916,0.00027456485660361,0.000257471318925406,0.000271248473964943,0.000269956220446899,1.58133804969831e-09,1.53170492917323e-09,2.53398775388934e-05,8.47944996769438e-10,0.000269473514727215,1.10826093979362e-11,2.44152568832161e-05,1.10495104731768e-13,3.24264314500018e-05,0.7
"2",0.699565639679824,0.699883408795815,0.000265225876564175,0.000293022116333136,0.000277291392790855,0.000277797654867318,1.72212654858028e-09,1.76383349826564e-09,2.33687132663629e-05,9.19897058036835e-10,0.000278076918677241,6.42475938408184e-11,2.45419094567786e-05,6.40074804214832e-13,2.54768515079158e-05,0.7
"3",0.700333813472097,0.699294082992435,0.000336549511013922,0.000309975212356057,0.000308903523049415,0.00030613775400826,2.73241336921499e-09,2.32926133341836e-09,2.42299551842226e-05,1.42374850410708e-09,0.000309017582527881,2.52664791375116e-10,2.49093454561903e-05,2.49529428183113e-12,3.65071974553803e-05,0.7
"4",0.700310255481452,0.699910269324101,0.000340103349431292,0.000373919595642825,0.000363977401186833,0.000362829418888456,4.34586929914991e-09,4.46535925800528e-09,2.42496393917974e-05,2.13914524210098e-09,0.000365486090395654,6.66049413531412e-10,2.5534668762643e-05,6.47970818929693e-12,3.16884980841347e-05,0.7
"5",0.700731968992893,0.699680412448484,0.000375006938090638,0.000414056234665028,0.00041441502914644,0.000407785710321698,5.98138553007122e-09,5.89441054719847e-09,2.42005036586027e-05,3.15878515141673e-09,0.000413044684614019,8.52729241004918e-10,2.57629191530648e-05,8.18984781427639e-12,2.37398730773445e-05,0.7
"6",0.698441513849113,0.7000611861633,0.000263090597324835,0.000258049022572576,0.000270489611576813,0.000270235213050038,1.45015520840071e-09,1.4836876623597e-09,6.20014919927489e-05,8.02419221614648e-10,0.000269468986678188,1.0839980670653e-11,6.18000445363617e-05,6.75264575897121e-13,4.81581538250897e-05,0.7
"7",0.700400774087576,0.69966572140294,0.000282464245438171,0.000269780804478388,0.000276888673617501,0.000278728261828451,1.69367370782626e-09,1.7919128080196e-09,6.10378895046347e-05,9.68494522440776e-10,0.000277851824162712,6.69363948585417e-11,6.23614444154786e-05,4.16718483076165e-12,5.88589298801042e-05,0.7
"8",0.699850980651905,0.699602721163003,0.000317705449906252,0.000306751575336513,0.000310561182909027,0.000311185173707134,2.37896081721834e-09,2.58619795142768e-09,6.50492214471299e-05,1.53265686509863e-09,0.000309158331892265,2.70093649129518e-10,6.44423389699247e-05,1.66853061106704e-11,7.47470229427291e-05,0.7
"9",0.699070996409284,0.700701587303477,0.000360753668139784,0.000352627176697815,0.000364622919965129,0.00036395853662896,4.40394364354213e-09,4.24083347884332e-09,6.6943954348004e-05,2.46974472386979e-09,0.000364117696439993,6.06417311041432e-10,6.74294744300021e-05,3.69214900142043e-11,8.94796856029242e-05,0.7
"10",0.700058009100489,0.700388481590609,0.000424549882493305,0.000400170204239415,0.000411285217980408,0.000410373560874024,5.61088118200852e-09,6.02713704822988e-09,6.82963579197012e-05,3.12169077256454e-09,0.000413418156566148,8.64444123848173e-10,6.98640803623029e-05,5.20006405320084e-11,7.39232342064516e-05,0.7
