"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_MC","R1R2COV_VAR","TRUE_AUC"
"14",0.70094860462909,0.701298417625141,0.0013386017907481,0.00133006735724394,0.00133544553284336,0.0013337605750831,4.10176350056149e-08,4.12346946057834e-08,0.000629316484910645,0.000626688349242373,2.846824087584e-08,0.7
"15",0.701473684003815,0.700983207289546,0.00159430903175458,0.00157475058637457,0.00159055644793583,0.00159010831391074,5.55231090129734e-08,5.4392592640465e-08,0.000734944767698072,0.000747101830352307,4.05812140712819e-08,0.7
"16",0.699712100544735,0.699787260600706,0.000392484143042489,0.000391054018658343,0.000399177230149375,0.000399196375298153,3.40154621836614e-09,3.44978177667584e-09,0.000292181976561279,0.000282848231536118,2.62665642927767e-09,0.7
"17",0.700122135844037,0.700014352567547,0.000597079048740943,0.00059823429814066,0.000598364317477513,0.000599057932937406,8.67103320306242e-09,8.68144072049964e-09,0.000440624647379564,0.000440901399359448,6.72941514063650e-09,0.7
"18",0.700514037082189,0.700483855963644,0.000945870308325097,0.000946036920399187,0.000951308942641288,0.00095180431090813,2.24739522506593e-08,2.25373238253253e-08,0.000696868726364692,0.000695759739003355,1.77246840924519e-08,0.7
"19",0.700575941326325,0.700594608439261,0.00137628130939314,0.00136939340482051,0.00133740745647354,0.00133773830120627,4.1618673732352e-08,4.26846715496077e-08,0.000969806035617835,0.000998062496872649,3.40025387419869e-08,0.7
"20",0.701167255362905,0.701754533835592,0.00157586591586191,0.00159273673042227,0.00159472686379253,0.0015903241809766,5.46059186605172e-08,5.5097090864252e-08,0.00114263528182365,0.00113554708994533,4.48002607027808e-08,0.7
"21",0.700140637590686,0.700166331965438,0.000402473358776692,0.000399441058353617,0.000397533006027234,0.00039787305903858,3.34666420971785e-09,3.36646037111562e-09,0.00035415244202779,0.000356418084233618,2.99118145262529e-09,0.7
"22",0.700529377786228,0.700757943390372,0.000604415367994948,0.000597679324266669,0.00059705308925095,0.000596577882515613,8.67460287435645e-09,8.62174707863654e-09,0.000532448877544061,0.000535881873354862,7.73107232678821e-09,0.7
"23",0.70041155249405,0.700324236890151,0.000967964346401333,0.000961062698158389,0.000952845941980278,0.000952942876999966,2.28956288957131e-08,2.2490824611153e-08,0.000849379052529139,0.000859437156501283,2.04123571518332e-08,0.7
"24",0.700567535415368,0.700454190135705,0.00132720515749918,0.00134217640010761,0.00134016770751049,0.00134039813534149,4.18598350398502e-08,4.19583341312401e-08,0.00118920583461803,0.00118256158337172,3.79842120923003e-08,0.7
"25",0.700325443954752,0.70070815498074,0.0015909140610941,0.00158663029641439,0.00159521702784355,0.00159380722137641,5.45213554302654e-08,5.47570195895972e-08,0.00140757373798895,0.00140808404933502,4.9833322465001e-08,0.7
"26",0.800046987367892,0.800129631751817,0.000276824294051975,0.000278807464055653,0.000275038919571338,0.00027539635596827,2.22751505468916e-09,2.2211811725832e-09,2.40155744756466e-05,2.36183038233669e-05,8.18263692947489e-10,0.8
"27",0.800194780076921,0.800196722848496,0.000422991689283592,0.000412844562470642,0.000412764841008896,0.000411706519829063,6.42840586189486e-09,6.40466622175197e-09,3.70020207818192e-05,3.5786111694519e-05,2.09734078736268e-09,0.8
"28",0.800516579213408,0.800153325060881,0.000654076907228109,0.000686005327953733,0.000669026067942342,0.000671581524907796,2.00333786191356e-08,2.10776803708371e-08,5.76611652757058e-05,5.53389805839586e-05,5.97041870724199e-09,0.8
"29",0.80034657310131,0.801101093457415,0.000974574095854177,0.000970823537161947,0.000968651887630857,0.000963787936419188,4.46673772557462e-08,4.42467497012814e-08,7.73080700038332e-05,6.79506166684411e-05,1.30046903347206e-08,0.8
"30",0.800887916981784,0.800289236700464,0.00118220270987866,0.00115114804897749,0.00116973428127245,0.00117111780670111,6.36244028334765e-08,6.15444308300535e-08,9.24315967225074e-05,0.000110639423599073,1.87735988722399e-08,0.8
"31",0.800194685086505,0.800279920735534,0.000276592944427528,0.000274949093637035,0.000274771216217604,0.000274626372004628,2.19178068612287e-09,2.14439792450318e-09,6.21215699254131e-05,5.88878494148788e-05,8.95909726869081e-10,0.8
"32",0.800317466117571,0.799966213865911,0.000417508388282319,0.000404724541857851,0.000410851862760081,0.000413975552134991,6.39940157829174e-09,6.42612405426035e-09,9.4338179624164e-05,9.4065100743469e-05,2.33540290802613e-09,0.8
"33",0.800621846849451,0.80075373249463,0.000660321599604833,0.000677036499819115,0.000668992460953433,0.000668072713477352,2.04313591654582e-08,2.12249875552415e-08,0.00014742070412408,0.000145516247464169,6.94643930228021e-09,0.8
"34",0.800307297335395,0.799980149162262,0.000968299371289161,0.000973067414141086,0.00096845215965492,0.000968675938933978,4.48951797312937e-08,4.49124305910846e-08,0.000207207287609612,0.000211934474007393,1.60083098820407e-08,0.8
"35",0.800157712187052,0.800685158442889,0.00119068060609934,0.00114990734101193,0.00117524864184834,0.00117221645357949,6.47486920782045e-08,6.21758018562057e-08,0.000243202003308305,0.00025429611886431,2.30315531377593e-08,0.8
"36",0.800245097234718,0.800233098024172,0.000276121366979687,0.000269859675901678,0.000275120515982784,0.000275441369173977,2.15810539550909e-09,2.17811336208871e-09,0.000128045996789951,0.000127439323194835,1.15621959607808e-09,0.8
"37",0.799925260257781,0.79984567355938,0.000425727080741315,0.000413795090784348,0.000413685442398088,0.000414288117419597,6.53291954290897e-09,6.55166278917928e-09,0.000194056291089894,0.000198722930453237,3.17442195451753e-09,0.8
"38",0.800161161937777,0.800091993818692,0.000680568677083328,0.000680880740528866,0.00067151830345548,0.000672378166461537,2.13037716357321e-08,2.08970167700365e-08,0.000309679822359552,0.000317088323740716,9.92289365707115e-09,0.8
"39",0.801236429394677,0.800889239065045,0.00097091825038699,0.000992516567732829,0.00096279653730067,0.000964999815201497,4.44266681329517e-08,4.51481698511983e-08,0.000430455175739449,0.000435127663352004,2.21827184196265e-08,0.8
"40",0.800874067089364,0.800986034647433,0.00116028051118712,0.00117048573818993,0.00117206353364725,0.00117301566555667,6.27477449504229e-08,6.34329500124164e-08,0.000514120077420717,0.000512573537018586,3.26413321867702e-08,0.8
"41",0.799876091403359,0.799883386142758,0.00027879777092764,0.000277381020243291,0.000275444063661645,0.000275494617232583,2.17401000103857e-09,2.19955472624268e-09,0.000198897079926717,0.000201167141092149,1.56800851832611e-09,0.8
"42",0.800122791564915,0.80012270513544,0.000411674111699306,0.000409507412066047,0.000412976013727155,0.000412753919973225,6.37570053696667e-09,6.24943816336712e-09,0.000299328840366946,0.000296126862228163,4.38573790999059e-09,0.8
"43",0.800055524247499,0.80012127953354,0.000673188237547816,0.00067324671639436,0.000671604137883429,0.000671450320526459,2.06223112465403e-08,2.08199751883103e-08,0.000483020480476186,0.000487686978823945,1.42392569897623e-08,0.8
"44",0.800303444639541,0.799949460285273,0.000967874516665411,0.000966061842981721,0.000967935548908822,0.000969866728287546,4.46423488174681e-08,4.40718173510553e-08,0.000686245600368999,0.000684645539316048,3.10127600883466e-08,0.8
"45",0.80092530878134,0.800864559040324,0.00114638084078681,0.0011498956587147,0.00116912734127375,0.0011668982336284,6.09765004390074e-08,6.20234961496298e-08,0.00081421690028623,0.000798477009774678,4.37355517732872e-08,0.8
"46",0.800052082585856,0.800184970789436,0.000271687337188095,0.000271557612035772,0.000275425678705272,0.000274967458405133,2.1661521122917e-09,2.16890645745183e-09,0.000243692452304718,0.000239973307119023,1.87737524552826e-09,0.8
"47",0.800139577750173,0.800178332404186,0.000429654167912751,0.00042192416913329,0.000413044759988535,0.000412661857599011,6.53652365105958e-09,6.35465833261484e-09,0.000366228472494482,0.000379301113624922,5.54292546262839e-09,0.8
"48",0.799975804190843,0.799991274904462,0.000663040750856741,0.000669513599496324,0.000672824100689786,0.000672395345569711,2.0524796589473e-08,2.0648033569893e-08,0.000595302253684759,0.000590301031373368,1.7602116888789e-08,0.8
"49",0.800245460472446,0.800190532371436,0.000973856381203446,0.000968266941219216,0.000970335322306779,0.000970264766407347,4.39885086694315e-08,4.39375314549272e-08,0.000853353539282704,0.000852413209612314,3.78275405870153e-08,0.8
"50",0.800893868249901,0.800712954594572,0.00118659424095855,0.00117076295982869,0.0011680274339572,0.00116885078097045,6.42748107402328e-08,6.33701875861813e-08,0.0010206609772243,0.00103504982538724,5.5264739463067e-08,0.8
"51",0.899911627811685,0.899950388452042,0.000130030435415244,0.000126766771664532,0.00012542242114181,0.000125538417943252,7.30937926055603e-10,7.16347082490869e-10,9.80976500215873e-06,9.47540145735919e-06,1.78367384778066e-10,0.9
"52",0.90025691131098,0.900085338255477,0.000185004777586344,0.000185628086809185,0.000185967705595938,0.000186279010988217,2.53706688992036e-09,2.46436340231915e-09,1.48654371030056e-05,1.20761069491106e-05,4.39193711321235e-10,0.9
"53",0.90024956763092,0.900344828432692,0.000317615828325528,0.000315806587114905,0.000311769423839921,0.000311740530348087,1.01962653294408e-08,1.01595519964155e-08,2.34715760519019e-05,2.73488190610965e-05,1.33953579405027e-09,0.9
"54",0.90007922402859,0.900271544299383,0.000472677248574812,0.000476675980685851,0.000473020785766342,0.000472452992003394,2.60101537766508e-08,2.63758575035906e-08,3.21558050529656e-05,3.34857113435103e-05,3.28910649470512e-09,0.9
"55",0.900640412523971,0.900667591689673,0.000584177097796117,0.00056348447621602,0.000584724033295011,0.000585000513776132,4.09067397348239e-08,3.98868362477839e-08,3.7289045659077e-05,3.3178130459307e-05,5.10190406041463e-09,0.9
"56",0.899890371451742,0.900098850361254,0.000125502773474007,0.000122553544377651,0.00012549922779251,0.000125331867421328,7.04973026802704e-10,7.13769568966754e-10,2.52202647531511e-05,2.52888036559899e-05,2.0343266588501e-10,0.9
"57",0.900200530297268,0.900180616554451,0.000186441754068598,0.000188033486338397,0.000185960329566724,0.000185654699069082,2.47655253373722e-09,2.50367008924661e-09,3.77741405829931e-05,4.18264586149258e-05,5.54379877653028e-10,0.9
"58",0.900359959499751,0.900207159139638,0.000319668634285435,0.000316818786328673,0.00031204619859361,0.000312841333571808,1.02475888850478e-08,1.02481697149381e-08,6.13924350891233e-05,6.57819333534999e-05,1.89274782120983e-09,0.9
"59",0.900566446163659,0.90004738015226,0.000462883116130675,0.0004728752473306,0.0004697422584545,0.000474056197765372,2.55576264823709e-08,2.64350657178919e-08,8.60402962672365e-05,8.42358430405146e-05,4.68199054547801e-09,0.9
"60",0.90032429102273,0.90010604881939,0.000587306009967697,0.000590231665059782,0.00058667430295122,0.000588700189845234,4.08080490639526e-08,4.07215645240242e-08,0.00010174494813109,9.75099232326465e-05,7.42212886015051e-09,0.9
"61",0.900071279277672,0.900174795544856,0.000123567921904234,0.000125856580588908,0.000125215202252031,0.000124918177741722,7.13939981825118e-10,7.2226513585398e-10,5.43503080187785e-05,5.40509028450239e-05,3.03487969785501e-10,0.9
"62",0.900155029558671,0.89998059534676,0.000186541172143231,0.000189029386813685,0.000186169394336624,0.000186823857944806,2.49482098108166e-09,2.55176806566914e-09,8.20549577145957e-05,8.41888023580755e-05,9.24746446535664e-10,0.9
"63",0.900330158444702,0.900148152616861,0.000315847163033315,0.000316469074406462,0.000311441768653047,0.00031335723010372,1.00390994516742e-08,1.0391338881894e-08,0.000133039825923245,0.000138151332570029,3.41314063952565e-09,0.9
"64",0.90012593845599,0.900439638943033,0.000468977914935941,0.000475128686392725,0.000473166759480323,0.000470379350303052,2.60811479246679e-08,2.5806408065985e-08,0.000192560201099592,0.000196334086864573,8.65873254257825e-09,0.9
"65",0.900191396541969,0.900888857354711,0.000580214811718575,0.000585399347801305,0.000587627761399222,0.00058271855554939,4.04877557341383e-08,4.06008226024692e-08,0.000231227031909947,0.000229843784510734,1.40082365537067e-08,0.9
"66",0.900074272718016,0.899990658263226,0.000127075289674779,0.000125093406995458,0.000125351944312584,0.000125329019475924,7.1517248883386e-10,7.038926926709e-10,8.75121390026116e-05,8.72926637700384e-05,4.49161072340671e-10,0.9
"67",0.900201201265007,0.900232283369204,0.000185876853133915,0.000188151472934606,0.000186354771341788,0.000186104674692869,2.52658115534926e-09,2.55976221877503e-09,0.000130882460321506,0.000133039764594189,1.56425361845412e-09,0.9
"68",0.900131115539591,0.900198571741043,0.000315741288153814,0.000321567617915853,0.000312841240242211,0.000312473996048943,1.01381301254888e-08,1.02776860025824e-08,0.000217018110724168,0.000222044626984235,6.06731744697523e-09,0.9
"69",0.900339881706809,0.900380188519776,0.00046658633103669,0.000465323069985875,0.000471784422156029,0.000471358240382622,2.5816746870334e-08,2.55726652513977e-08,0.000319207254026141,0.000315548648174422,1.51805224442624e-08,0.9
"70",0.899915339510716,0.900214800174282,0.000577230623675428,0.000597845089422936,0.00059080962388715,0.000588265287186778,4.04333624258924e-08,4.17345148217593e-08,0.000393484580755573,0.000392357135038609,2.47840903143571e-08,0.9
"71",0.900040629137284,0.900045218027844,0.000128865143794238,0.000131400447184299,0.00012517509350967,0.000125260170822933,7.04100720725589e-10,7.03525392852897e-10,0.000109359354234572,0.000114089358878741,5.84712838828084e-10,0.9
"72",0.90028132969551,0.900150366346204,0.000187575684470696,0.000189303480163895,0.000185811428437458,0.000186178570816194,2.51424408844055e-09,2.54760091440738e-09,0.000162883501729299,0.000165621111629513,2.08628094292409e-09,0.9
"73",0.899812666052718,0.899990610923106,0.000311387710137323,0.00031544814723163,0.000314981462091893,0.000314020543315744,1.01178241626174e-08,1.01138275794577e-08,0.000274532670351043,0.000272153762427203,8.26335599547397e-09,0.9
"74",0.900238969508371,0.900316527996332,0.000480518545733735,0.000479148697153121,0.000473793490015646,0.000472536101750429,2.63327836904048e-08,2.64945996957784e-08,0.000409035104726845,0.000415684622500994,2.16075862171199e-08,0.9
"75",0.900521462509458,0.900432805556319,0.000582579273307447,0.000577314826884564,0.000584889644254553,0.00058504700625183,4.03937088374081e-08,4.03133028926776e-08,0.000501443162123144,0.000496952324339197,3.29510657462509e-08,0.9
