"","R1AUC_MEAN","R2AUC_MEAN","R1AUC_VAR","R2AUC_VAR","R1VAR_MEAN","R2VAR_MEAN","R1VAR_VAR","R2VAR_VAR","R1R2COV_MEAN","R1R2COV_VAR","TRUE_VAR_MEAN","TRUE_VAR_VAR","TRUE_COV_MEAN","TRUE_COV_VAR","R1R2COV_MC","TRUE_AUC"
"1",0.700015450239648,0.699848284474188,0.000406492533716172,0.000402231716494734,0.000405645639994924,0.000405772041111814,3.95056213249479e-09,3.85842786632191e-09,3.8360922252052e-05,2.08733102231761e-09,0.000405461735469181,0,3.79927169434358e-05,0,3.43621619696619e-05,0.7
"2",0.700206311680124,0.700052126928704,0.000621331289326436,0.000614676422508153,0.000615607151466302,0.000615182574791701,8.93973454958653e-09,8.99352621899606e-09,5.8206165127199e-05,4.88708188816953e-09,0.00061610327095718,0,5.82658852307238e-05,0,5.90551833709759e-05,0.7
"3",0.700196796472766,0.70024403384981,0.000996085422415895,0.00100869824455924,0.000986791413340961,0.00098557721583169,2.20941854269085e-08,2.16560974308876e-08,9.19050898661206e-05,1.33874760311823e-08,0.000986610588756653,0,9.22093906829957e-05,0,0.000114582745955412,0.7
"4",0.700610777705035,0.699985868027772,0.00135638235830802,0.00140017038325811,0.00138618077496703,0.00138798189182674,3.7953473397657e-08,3.79329433456453e-08,0.000126902893502913,2.76210270102429e-08,0.00138860076454889,0,0.000126349368307466,0,0.00012952433614784,0.7
"5",0.700077999644367,0.699377607235518,0.00165202609866741,0.00167547485972311,0.00165207224558404,0.00165231717481025,4.87839188710095e-08,4.94069678606148e-08,0.000146098720531714,3.73709317454619e-08,0.00165115472120625,0,0.000146929114123118,0,0.000171280273331472,0.7
"6",0.699897683534993,0.699780608698463,0.0004002021908461,0.000401547339256176,0.000406303616820886,0.000405392950587996,4.01150248931077e-09,3.91132849990263e-09,9.58224277535738e-05,2.18619310541571e-09,0.000405461734176271,0,9.57506594750912e-05,0,9.16830976590622e-05,0.7
"7",0.699786449568795,0.700119097904189,0.000622872955598419,0.000613784765554888,0.000616347890859018,0.000616248081959133,9.03282895307936e-09,8.87098661131219e-09,0.000147487618920688,5.2057801664272e-09,0.00061610327095718,0,0.000146742829513213,0,0.000145284201652297,0.7
"8",0.700199278630489,0.700329255675986,0.000988323272907962,0.000988543395677908,0.00098531255597269,0.000985715116338935,2.1622868399507e-08,2.16305747699902e-08,0.000231164108956263,1.38119476166232e-08,0.000986610588756653,0,0.000232727360241158,0,0.000241208397935311,0.7
"9",0.699991505621429,0.700245578833362,0.00138527110430244,0.00139020425676615,0.00138853445863549,0.00138782990408936,3.79810723615122e-08,3.80235709494369e-08,0.000319729862722677,2.73031510235573e-08,0.00138860076454889,0,0.000320011626692984,0,0.000314253364767279,0.7
"10",0.700085690615326,0.699867778828512,0.00167229844517024,0.00167387329856293,0.00165087933361451,0.00165117923280975,4.89978104237409e-08,4.96622944642758e-08,0.000372594546982505,3.98505269548784e-08,0.00165115472120625,0,0.000373034776039782,0,0.000357259512271001,0.7
"11",0.699891210607567,0.699910097960767,0.000401473248179452,0.000413295584665215,0.000406034496909945,0.000406360856331523,3.91273279559809e-09,3.96547696761827e-09,0.000195056222660337,2.53289432950552e-09,0.000405461734176271,0,0.000194461926734169,0,0.000195961807563558,0.7
"12",0.700225494047186,0.700259610177574,0.000632558010282846,0.00060373539619574,0.000616378930333393,0.000616489435564539,9.06476368533549e-09,8.81933521116033e-09,0.000297806402313644,5.95374350618313e-09,0.00061610327095718,0,0.000297508239038291,0,0.000300270454328771,0.7
"13",0.700340097637464,0.699950204084932,0.00095616651233527,0.000973216757394793,0.000985647872943436,0.000987487962655812,2.05233397724323e-08,2.12840637976495e-08,0.000473410758838442,1.51673186923996e-08,0.000986610588756653,0,0.000473475820596425,0,0.000452238591699398,0.7
"14",0.699507160754266,0.699840927313434,0.00139288626393338,0.00139933120353774,0.00139094244335407,0.00138925221364177,3.71408109205423e-08,3.79987009701011e-08,0.000656694360086507,2.94389510921147e-08,0.00138860076454889,0,0.000655265132740335,0,0.00064665717674721,0.7
"15",0.700149910283456,0.700016953597957,0.0016672685147339,0.00163954875056102,0.00164928458777962,0.00165203263644744,4.91580497071822e-08,4.88527219157992e-08,0.000767419093503127,4.21014761558949e-08,0.00165115472120625,0,0.000767459539067095,0,0.000767966274478953,0.7
"16",0.699930438964461,0.699803873572416,0.000404242109228038,0.000400521854540471,0.000405281014586201,0.000405497112556295,3.95725324044633e-09,3.98435943717641e-09,0.000296901921113421,3.11616046322762e-09,0.000405461734176271,0,0.000297128030702309,0,0.000295895930086727,0.7
"17",0.700571937715704,0.700369387260251,0.000620381230210556,0.000613060033401565,0.000615164860097644,0.000614757731853064,9.02364005605826e-09,9.19579281791184e-09,0.000452845360295774,7.17449392377242e-09,0.00061610327095718,0,0.000453359644650708,0,0.000453337638180365,0.7
"18",0.700014920427083,0.700224112735708,0.000975632026639214,0.000973929543936988,0.000987806347166186,0.000988036069539185,2.13950255900284e-08,2.16951979259244e-08,0.000725243955696415,1.73665550491296e-08,0.000986610588756653,0,0.000723890439807473,0,0.000716263408140037,0.7
"19",0.700012145276141,0.699996805767723,0.00138572108403718,0.00139098251542889,0.00138961473902734,0.00138850808532846,3.80102530720956e-08,3.76801129170959e-08,0.00100929108248731,3.24119547281804e-08,0.00138860076454889,0,0.00100942882086902,0,0.00101721681423484,0.7
"20",0.700749148096959,0.700668532124181,0.00169654999283507,0.00165349428416312,0.00164820531078148,0.00164879696260624,5.01325388064445e-08,5.05422002956404e-08,0.00118765098985626,4.43759995715485e-08,0.00165115472120625,0,0.00118953510526437,0,0.00121024969742803,0.7
